count;codanomal
1;Q411
1;Q411Q428
1;Q412
4;Q419
1;Q419Q690
1;Q420Q600
1;Q421Q563Q793
9;Q422
1;Q422Q539Q602Q748
1;Q422Q564Q795
1;Q422Q620Q792
17;Q423
1;Q423Q435
1;Q423Q435Q552
1;Q423Q436
1;Q423Q558Q647Q668
1;Q423Q559
1;Q423Q560Q743Q792
1;Q423Q564
1;Q423Q564Q639Q668Q699
1;Q423Q600Q610Q645
1;Q423Q647Q792
1;Q423Q664
1;Q423Q668
1;Q423Q690
1;Q423Q799
2;Q428
1;Q429Q549
1;Q429Q793
2;Q431
2;Q433
5;Q435
1;Q435Q560Q722
1;Q435Q564Q664Q795
1;Q436Q709
1;Q437
7;Q438
1;Q438Q649
8;Q439
1;Q439Q549
1;Q439Q555Q564
1;Q439Q564
1;Q439Q614
1;Q439Q620
1;Q439Q790
4;Q442
1;Q446
1;Q446Q558Q891
3;Q447
1;Q458
3;Q459
6;Q501
1;Q506
1;Q512Q600
1;Q513Q600
2;Q522
4;Q523
1;Q524
5;Q526
1;Q526Q564
2;Q528
2;Q529
1;Q529Q620Q621Q639Q652
19;Q530
1;Q530Q542
1;Q530Q682
66;Q531
1;Q531Q532
1;Q531Q549
1;Q531Q550
1;Q531Q552
1;Q531Q620
1;Q531Q653
1;Q531Q668
1;Q531Q690
1;Q531Q709
1;Q531Q795
1;Q531Q828
21;Q532
1;Q532Q558Q795
1;Q532Q674
1;Q532Q690
1;Q532Q709Q718Q878Q899
36;Q539
2;Q539Q549
1;Q539Q556
1;Q539Q620Q674Q699
1;Q539Q648Q660
1;Q539Q663Q799
1;Q539Q664
1;Q539Q678Q829
1;Q539Q793
1;Q539Q909
22;Q540
1;Q540Q548
1;Q540Q549
1;Q540Q558
25;Q541
2;Q541Q549
1;Q541Q623
1;Q541Q766
3;Q542
1;Q542Q564
2;Q543
5;Q548
2;Q548Q549
1;Q548Q709Q749
161;Q549
1;Q549Q620
1;Q549Q623
1;Q549Q668
1;Q549Q668Q681
5;Q550
1;Q550Q552
1;Q550Q561
16;Q552
1;Q552Q564
1;Q552Q620Q664Q795
1;Q552Q669
1;Q552Q870
4;Q556
1;Q556Q558
21;Q558
1;Q558Q559Q564
1;Q558Q640
1;Q558Q668
1;Q558Q699
1;Q558Q738
1;Q558Q833
7;Q559
3;Q560
1;Q560Q562Q564
1;Q560Q602
1;Q563
26;Q564
1;Q564Q660
1;Q564Q660Q795
1;Q564Q681Q716Q899
1;Q564Q690
1;Q564Q749
1;Q564Q793
1;Q564Q799
1;Q564Q872
1;Q564Q872Q897
2;Q564Q897
2;Q564Q899
3;Q600
1;Q600Q602Q802Q809
1;Q600Q690
5;Q601
